"ORSEE_code","trial_id","subject_nr","subject_parity","age","gender","GEB.est","svs_biospheric","svs_altruistic","svs_egoistic","svs_hedonic","EU_ETS","vege_Q1","vege_Q2","vege_Q3","offer_resp_time","trial_order","carbon","money","proenv_decision","decision_diff_resp","DT_Carbon","DT_Money","DT_Total","Rel_DT_Carbon","first_fix_Carbon","last_fix_Carbon","FixCount_Carbon","FixCount_Money","FixCount_Total","Rel_FixCount_Carbon","FixDuration_Carbon","FixDuration_Money","Rel_FixDuration_Carbon","MeanFixDuration","nb_transition"
8121,30,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,1277,7,95,11,1,1,532.007,301.005,833.01,0.64,1,1,3,2,5,0.6,177.335666666667,150.5025,0.54,166.6024,2
8121,31,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,3172,25,95,14,1,1,714.011,998.004,1712.01,0.42,1,0,4,4,8,0.5,178.50275,249.501,0.42,214.001875,5
8121,32,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,1679,4,95,17,1,1,880.999,251.994,1132.99,0.78,1,1,5,2,7,0.71,176.1998,125.997,0.58,161.856142857143,2
8121,33,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,1575,22,110,11,1,1,882.994,149.005,1032,0.86,1,1,4,1,5,0.8,220.7485,149.005,0.6,206.3998,2
8121,34,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,1976,31,110,14,1,1,200,699.009,899.01,0.22,1,0,1,3,4,0.25,200,233.003,0.46,224.75225,1
8121,35,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,1767,18,110,17,1,1,849.009,150.004,999.01,0.85,1,1,4,1,5,0.8,212.25225,150.004,0.59,199.8026,2
8121,36,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,2458,9,110,20,1,1,881.984,550.005,1431.99,0.62,1,1,6,3,9,0.67,146.997333333333,183.335,0.44,159.109888888889,4
8121,4,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,4016,33,20,17,1,3,982.003,1695.987,2677.99,0.37,1,1,4,7,11,0.36,245.50075,242.283857142857,0.5,243.453636363636,4
8121,5,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,2751,14,35,11,1,2,1164.991,562.994,1727.99,0.67,1,1,5,3,8,0.62,232.9982,187.664666666667,0.55,215.998125,4
8121,6,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,1440,12,35,14,1,1,717.004,317.005,1034.01,0.69,1,0,4,2,6,0.67,179.251,158.5025,0.53,172.334833333333,1
8121,7,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,2030,30,35,17,1,1,631.998,0,632,1,1,1,3,0,3,1,210.666,0,1,210.666,0
8121,8,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,3444,1,35,20,1,2,1345.985,1250.023,2596.01,0.52,1,0,6,5,11,0.55,224.330833333333,250.0046,0.47,236.000727272727,3
8121,9,8,"even",23,"F",2.513,6.25,6.75,2,2.33333333333333,3,6,6,7,2296,21,50,14,1,1,448.998,265.985,714.98,0.63,1,0,2,2,4,0.5,224.499,132.9925,0.63,178.74575,3
8505,1,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,2580,19,20,8,0,2,964.02,765.005,1729.03,0.56,1,1,4,2,6,0.67,241.005,382.5025,0.39,288.170833333333,4
8505,10,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,3899,35,50,17,0,2,582.004,1680.987,2262.99,0.26,1,0,3,4,7,0.43,194.001333333333,420.24675,0.32,323.284428571429,3
8505,11,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,1527,26,50,20,0,2,533.991,448.999,982.99,0.54,1,0,2,3,5,0.4,266.9955,149.666333333333,0.64,196.598,3
8505,12,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,2518,12,50,23,0,1,684.006,868.992,1553,0.44,1,0,3,4,7,0.43,228.002,217.248,0.51,221.856857142857,5
8505,13,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,3880,7,65,17,0,3,1478.989,980.007,2459,0.6,1,0,5,4,9,0.56,295.7978,245.00175,0.55,273.221777777778,5
8505,14,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,10801,15,65,20,1,3,4792.029,3042.997,7835.03,0.61,1,1,16,11,27,0.59,299.5018125,276.636090909091,0.52,290.186148148148,14
8505,15,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,3016,34,65,23,0,2,885.006,1248.014,2133.02,0.41,1,0,6,4,10,0.6,147.501,312.0035,0.32,213.302,5
8505,16,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,3304,3,80,20,0,3,1348.006,1083.993,2432,0.55,1,0,4,4,8,0.5,337.0015,270.99825,0.55,303.999875,3
8505,17,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,4370,30,80,23,0,3,1046.003,2246.004,3292.01,0.32,1,0,4,7,11,0.36,261.50075,320.857714285714,0.45,299.273363636364,7
8505,18,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,3349,22,95,23,1,3,565.005,815.002,1380.01,0.41,1,1,3,4,7,0.43,188.335,203.7505,0.48,197.143857142857,4
8505,19,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,1540,24,35,5,1,1,548.993,232.998,781.99,0.7,1,1,2,1,3,0.67,274.4965,232.998,0.54,260.663666666667,2
8505,2,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,3258,17,20,11,0,1,1230.989,1081.011,2312,0.53,1,0,4,5,9,0.44,307.74725,216.2022,0.59,256.888888888889,5
8505,20,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,1841,16,50,5,1,1,448.999,281.997,731,0.61,1,1,3,2,5,0.6,149.666333333333,140.9985,0.51,146.1992,2
8505,21,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,3202,2,50,8,1,1,1197.99,382.004,1579.99,0.76,1,1,3,2,5,0.6,399.33,191.002,0.68,315.9988,4
8505,22,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,1172,33,65,5,1,1,283.008,349.005,632.01,0.45,1,0,1,2,3,0.33,283.008,174.5025,0.62,210.671,1
8505,23,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,1593,25,65,8,1,1,598.989,400,998.99,0.6,1,0,3,2,5,0.6,199.663,200,0.5,199.7978,3
8505,24,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,3656,11,65,11,0,3,1446.017,915.009,2361.03,0.61,1,0,6,4,10,0.6,241.002833333333,228.75225,0.51,236.1026,5
8505,25,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,2410,21,80,5,1,1,1296.998,264.999,1562,0.83,1,0,4,2,6,0.67,324.2495,132.4995,0.71,260.332833333333,3
8505,26,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,2143,18,80,8,1,1,782.003,282.01,1064.01,0.73,1,1,3,2,5,0.6,260.667666666667,141.005,0.65,212.8026,2
8505,27,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,4249,5,80,11,1,3,1632,1497.011,3129.01,0.52,1,1,6,6,12,0.5,272,249.501833333333,0.52,260.750916666667,6
8505,28,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,3233,36,80,14,1,2,716.992,1064.985,1781.98,0.4,1,0,3,4,7,0.43,238.997333333333,266.24625,0.47,254.568142857143,5
8505,29,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,1367,27,95,8,1,1,599.001,183.002,782,0.77,1,1,2,1,3,0.67,299.5005,183.002,0.62,260.667666666667,2
8505,3,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,4050,6,20,14,0,1,1832.025,714.995,2547.02,0.72,1,1,5,2,7,0.71,366.405,357.4975,0.51,363.86,4
8505,30,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,2609,9,95,11,1,1,896.999,832.998,1730,0.52,1,1,4,3,7,0.57,224.24975,277.666,0.45,247.142428571429,4
8505,31,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,3210,23,95,14,1,2,1082.996,831.014,1914.01,0.57,1,1,4,4,8,0.5,270.749,207.7535,0.57,239.25125,4
8505,32,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,6945,14,95,17,0,3,3116.02,1333.005,4449.02,0.7,1,1,12,6,18,0.67,259.668333333333,222.1675,0.54,247.168055555556,8
8505,33,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,4014,1,110,11,0,2,1131.008,913.997,2045.01,0.55,1,0,4,4,8,0.5,282.752,228.49925,0.55,255.625625,5
8505,34,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,1646,32,110,14,1,2,532.02,367.002,899.02,0.59,1,0,2,2,4,0.5,266.01,183.501,0.59,224.7555,3
8505,35,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,2700,28,110,17,1,2,548.992,883.008,1432,0.38,1,0,2,3,5,0.4,274.496,294.336,0.48,286.4,3
8505,36,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,8215,10,110,20,0,3,3895.002,2346.009,6241.01,0.62,1,1,11,7,18,0.61,354.091090909091,335.144142857143,0.51,346.722833333333,8
8505,4,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,1529,31,20,17,0,1,732.007,183.002,915.01,0.8,1,1,3,1,4,0.75,244.002333333333,183.002,0.57,228.75225,2
8505,5,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,4342,29,35,11,0,2,2079.015,1264,3343.01,0.62,1,1,7,4,11,0.64,297.002142857143,316,0.48,303.910454545454,6
8505,6,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,2496,8,35,14,0,2,1065.996,698.97,1764.97,0.6,1,1,4,3,7,0.57,266.499,232.99,0.53,252.138,4
8505,7,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,1760,20,35,17,0,2,680.999,264.999,946,0.72,1,1,2,2,4,0.5,340.4995,132.4995,0.72,236.4995,2
8505,8,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,2386,13,35,20,0,1,931.994,615.001,1546.99,0.6,1,1,5,3,8,0.62,186.3988,205.000333333333,0.48,193.374375,4
8505,9,10,"even",23,"F",1.641,6,6.5,2.8,5.66666666666667,4,4,7,7,2687,4,50,14,0,2,901.003,930.995,1832,0.49,1,1,4,2,6,0.67,225.25075,465.4975,0.33,305.333,4
8578,1,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,2425,25,20,8,1,2,897.972,183.001,1080.97,0.83,1,1,5,1,6,0.83,179.5944,183.001,0.5,180.162166666667,2
8578,10,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,522,2,50,17,1,1,167.002,0,167,1,1,1,1,0,1,1,167.002,0,1,167.002,0
8578,11,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,603,33,50,20,1,1,150.003,0,150,1,1,1,1,0,1,1,150.003,0,1,150.003,0
8578,12,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,5006,17,50,23,0,3,1630.986,1315.02,2946.01,0.55,1,0,8,6,14,0.57,203.87325,219.17,0.48,210.429,5
8578,13,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1539,13,65,17,1,1,667.009,232.998,900.01,0.74,1,1,3,1,4,0.75,222.336333333333,232.998,0.49,225.00175,2
8578,14,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1303,19,65,20,1,2,481.995,200,682,0.71,1,1,3,1,4,0.75,160.665,200,0.45,170.49875,2
8578,15,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,794,3,65,23,1,1,100.006,150.004,250.01,0.4,1,0,1,1,2,0.5,100.006,150.004,0.4,125.005,1
8578,16,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,2276,10,80,20,1,1,714.994,599.015,1314.01,0.54,1,1,4,4,8,0.5,178.7485,149.75375,0.54,164.251125,4
8578,17,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,883,36,80,23,1,1,115.994,266.995,382.99,0.3,1,0,1,2,3,0.33,115.994,133.4975,0.46,127.663,1
8578,18,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1730,26,95,23,1,2,782.004,132.992,915,0.85,1,1,3,1,4,0.75,260.668,132.992,0.66,228.749,2
8578,19,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,721,29,35,5,1,1,183.001,150.003,333,0.55,1,0,1,1,2,0.5,183.001,150.003,0.55,166.502,1
8578,2,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,6978,21,20,11,0,3,3310.985,1630.004,4940.99,0.67,1,1,14,9,23,0.61,236.498928571428,181.111555555556,0.57,214.825608695652,8
8578,20,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1079,22,50,5,1,1,117.005,232.013,349.02,0.34,1,0,1,1,2,0.5,117.005,232.013,0.34,174.509,1
8578,21,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1560,9,50,8,1,1,648.999,216,865,0.75,1,1,3,1,4,0.75,216.333,216,0.5,216.24975,2
8578,22,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1442,5,65,5,1,1,615.003,232.998,848,0.73,1,1,3,2,5,0.6,205.001,116.499,0.64,169.6002,2
8578,23,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,700,35,65,8,1,1,116.006,167.002,283.01,0.41,1,0,1,1,2,0.5,116.006,167.002,0.41,141.504,1
8578,24,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,962,15,65,11,1,1,265.997,148.992,414.99,0.64,1,0,2,1,3,0.67,132.9985,148.992,0.47,138.329666666667,1
8578,25,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,846,27,80,5,1,1,184,216,400,0.46,1,0,1,1,2,0.5,184,216,0.46,200,1
8578,26,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,897,24,80,8,1,1,133.005,248.999,382,0.35,1,0,1,1,2,0.5,133.005,248.999,0.35,191.002,1
8578,27,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1026,12,80,11,1,1,232.998,315.008,548.01,0.43,1,0,1,2,3,0.33,232.998,157.504,0.6,182.668666666667,1
8578,28,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1187,6,80,14,1,1,414.988,149.99,564.98,0.73,1,0,2,1,3,0.67,207.494,149.99,0.58,188.326,1
8578,29,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,778,31,95,8,1,1,200,199.002,399,0.5,1,0,1,1,2,0.5,200,199.002,0.5,199.501,1
8578,3,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,3050,7,20,14,0,2,466.009,1180.993,1647,0.28,0,0,3,5,8,0.38,155.336333333333,236.1986,0.4,205.87525,2
8578,30,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1518,18,95,11,1,1,597.019,299.994,897.01,0.67,1,1,3,1,4,0.75,199.006333333333,299.994,0.4,224.25325,2
8578,31,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,914,28,95,14,1,1,150.004,150.003,300.01,0.5,1,0,1,1,2,0.5,150.004,150.003,0.5,150.0035,1
8578,32,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1490,23,95,17,1,1,416,133.005,549,0.76,1,1,2,1,3,0.67,208,133.005,0.61,183.001666666667,2
8578,33,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1210,11,110,11,1,1,449.01,232.001,681.01,0.66,1,1,3,2,5,0.6,149.67,116.0005,0.56,136.2022,2
8578,34,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1072,1,110,14,1,1,200,265.996,466,0.43,1,0,1,2,3,0.33,200,132.998,0.6,155.332,1
8578,35,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1228,32,110,17,1,1,364.992,100.007,465,0.78,1,1,2,1,3,0.67,182.496,100.007,0.65,154.999666666667,2
8578,36,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,881,14,110,20,1,1,249.997,132.007,382,0.65,1,0,1,1,2,0.5,249.997,132.007,0.65,191.002,1
8578,5,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,758,34,35,11,1,1,117.005,200,317,0.37,1,0,1,1,2,0.5,117.005,200,0.37,158.5025,1
8578,6,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,3184,16,35,14,1,1,798.015,815.001,1613.02,0.49,1,0,5,5,10,0.5,159.603,163.0002,0.49,161.3016,5
8578,7,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,2743,30,35,17,0,3,517.005,898.008,1415.01,0.37,1,0,3,4,7,0.43,172.335,224.502,0.43,202.144714285714,3
8578,8,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1651,20,35,20,0,2,367.002,217.011,584.01,0.63,1,1,2,1,3,0.67,183.501,217.011,0.46,194.671,2
8578,9,10,"even",21,"F",2.963,5.75,6.5,1.2,4.66666666666667,2,4,7,7,1578,8,50,14,1,1,518.003,249.011,767.01,0.68,1,1,2,2,4,0.5,259.0015,124.5055,0.68,191.7535,2
8650,1,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,6944,9,20,8,1,1,3495.013,849.983,4345,0.8,1,1,12,3,15,0.8,291.251083333333,283.327666666667,0.51,289.6664,6
8650,10,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,12343,23,50,17,1,3,5292.979,3743.97600000001,9036.96,0.59,1,1,21,16,37,0.57,252.046619047619,233.9985,0.52,244.242027027027,14
8650,11,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,5565,31,50,20,0,2,2527.001,1114.983,3641.98,0.69,1,1,7,5,12,0.58,361.000142857143,222.9966,0.62,303.498666666667,8
8650,12,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,3800,5,50,23,0,2,2027.007,316.992,2344,0.86,1,1,9,2,11,0.82,225.223,158.496,0.59,213.090818181818,4
8650,13,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,11454,6,65,17,0,3,7472.038,1581.045,9053.08,0.83,1,1,21,8,29,0.72,355.811333333333,197.630625,0.64,312.175275862069,10
8650,14,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,6890,29,65,20,0,2,4059.67266666666,1213.005,5272.68,0.77,1,1,15,7,22,0.68,270.644844444444,173.286428571429,0.61,239.667166666667,8
8650,15,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,6022,22,65,23,0,2,1744.999,2316.019,4061.02,0.43,1,0,8,9,17,0.47,218.124875,257.335444444445,0.46,238.883411764706,9
8650,16,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,6171,13,80,20,0,3,2981.005,1595.981,4576.99,0.65,1,1,11,9,20,0.55,271.000454545455,177.331222222222,0.6,228.8493,10
8650,17,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,8626,35,80,23,0,3,4890.984,2113.998,7004.98,0.7,1,0,13,9,22,0.59,376.229538461539,234.888666666667,0.62,318.408272727273,9
8650,18,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,15000,12,95,23,0,3,9078.65566666666,2231.027,11309.68,0.8,1,1,27,13,40,0.68,336.246506172839,171.617461538462,0.66,282.742066666667,14
8650,19,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,2996,11,35,5,1,1,1693.005,232,1925,0.88,1,1,6,2,8,0.75,282.1675,116,0.71,240.625625,4
8650,2,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,3935,26,20,11,1,1,1399.026,449.997,1849.02,0.76,1,1,7,3,10,0.7,199.860857142857,149.999,0.57,184.9023,6
8650,20,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,2101,28,50,5,1,1,897.011,366.003,1263.01,0.71,1,1,4,3,7,0.57,224.25275,122.001,0.65,180.430571428571,4
8650,21,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,1271,18,50,8,1,1,601.012,233.984,835,0.72,1,1,2,2,4,0.5,300.506,116.992,0.72,208.749,2
8650,22,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,3825,21,65,5,1,1,1861.004,617.013,2478.02,0.75,1,1,8,4,12,0.67,232.6255,154.25325,0.6,206.501416666667,6
8650,23,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,1160,33,65,8,1,1,301.004,133.004,434.01,0.69,0,1,2,1,3,0.67,150.502,133.004,0.53,144.669333333333,1
8650,24,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,4735,1,65,11,1,1,2111.998,1015.003,3127,0.68,1,1,5,4,9,0.56,422.3996,253.75075,0.62,347.444555555555,4
8650,25,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,2303,8,80,5,1,1,1515.994,200,1715.99,0.88,1,1,6,1,7,0.86,252.665666666667,200,0.56,245.142,2
8650,26,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,2727,25,80,8,1,1,965.004,534.004,1499.01,0.64,1,1,4,4,8,0.5,241.251,133.501,0.64,187.376,4
8650,27,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,2483,15,80,11,1,1,782.992,449.013,1232,0.64,1,1,5,3,8,0.62,156.5984,149.671,0.51,154.000625,4
8650,28,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,2819,24,80,14,1,1,516.007,633.998,1150.01,0.45,0,0,2,4,6,0.33,258.0035,158.4995,0.62,191.6675,4
8650,29,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,3942,36,95,8,1,1,852.019,299.995,1152.01,0.74,1,0,5,2,7,0.71,170.4038,149.9975,0.53,164.573428571429,3
8650,3,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,2654,16,20,14,0,2,1129.996,500.005,1630,0.69,1,1,3,3,6,0.5,376.665333333333,166.668333333333,0.69,271.666833333333,4
8650,30,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,2423,4,95,11,1,1,632.984,866.995,1499.98,0.42,1,1,3,4,7,0.43,210.994666666667,216.74875,0.49,214.282714285714,4
8650,31,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,3082,10,95,14,1,1,1731.008,133.005,1864.01,0.93,1,1,6,1,7,0.86,288.501333333333,133.005,0.68,266.287571428571,2
8650,32,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,5977,30,95,17,1,2,1846.002,1812.992,3658.99,0.5,1,1,8,8,16,0.5,230.75025,226.624,0.5,228.687125,6
8650,33,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,1553,14,110,11,1,1,816.014,149.005,965.02,0.85,1,1,3,1,4,0.75,272.004666666667,149.005,0.65,241.25475,2
8650,34,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,1529,20,110,14,1,1,432.998,415.001,848,0.51,1,0,2,2,4,0.5,216.499,207.5005,0.51,211.99975,3
8650,35,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,1638,34,110,17,1,1,500.007,481.998,982,0.51,1,0,2,2,4,0.5,250.0035,240.999,0.51,245.50125,3
8650,36,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,5838,2,110,20,1,2,4427.994,117.004,4545,0.97,1,1,12,1,13,0.92,368.9995,117.004,0.76,349.615230769231,2
8650,4,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,2531,19,20,17,0,1,948.007,582.015,1530.02,0.62,1,1,5,3,8,0.62,189.6014,194.005,0.49,191.25275,4
8650,5,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,6297,32,35,11,1,1,4892.017,115.008,5007.02,0.98,0,1,8,1,9,0.89,611.502125,115.008,0.84,556.336111111111,1
8650,6,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,2320,3,35,14,0,1,1329.984,233.997,1563.98,0.85,1,1,3,1,4,0.75,443.328,233.997,0.65,390.99525,2
8650,7,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,2591,7,35,17,0,2,931.995,664.973,1596.97,0.58,1,1,5,3,8,0.62,186.399,221.657666666667,0.46,199.621,4
8650,8,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,3766,27,35,20,0,1,1811.994,685.005,2497,0.73,1,1,8,4,12,0.67,226.49925,171.25125,0.57,208.08325,6
8650,9,8,"even",23,"M",0.127,4.5,5.25,4.2,5.66666666666667,3,NA,NA,NA,2979,17,50,14,1,1,1498.995,480.998,1979.99,0.76,1,1,6,4,10,0.6,249.8325,120.2495,0.68,197.9993,4
9150,1,11,"odd",21,"M",0.05,1.5,6.75,3.4,6,4,NA,NA,NA,1376,18,20,8,0,1,183.002,699.993,882.99,0.21,0,0,1,3,4,0.25,183.002,233.331,0.44,220.74875,2
9150,10,11,"odd",21,"M",0.05,1.5,6.75,3.4,6,4,NA,NA,NA,1278,2,50,17,0,1,716.992,167.001,883.99,0.81,0,1,2,1,3,0.67,358.496,167.001,0.68,294.664333333333,1
9150,11,11,"odd",21,"M",0.05,1.5,6.75,3.4,6,4,NA,NA,NA,1371,23,50,20,0,1,150.003,948.992,1098.99,0.14,0,0,1,4,5,0.2,150.003,237.248,0.39,219.799,2
